date,region,category,orders,revenue,active_users,churned_users
2024-05-31,East India,Home & Living,3,3991.95,4,0
2024-06-01,East India,Home & Living,6,11232.98,10,0
2024-06-02,East India,Home & Living,4,6735.57,6,0
2024-06-03,East India,Home & Living,4,5734.76,6,0
2024-06-04,East India,Home & Living,3,5366.46,4,0
2024-06-05,East India,Home & Living,5,7872.4,8,0
2024-06-06,East India,Home & Living,7,13960.56,12,0
2024-06-07,East India,Home & Living,7,7655.72,12,0
2024-06-08,East India,Home & Living,1,1305.81,1,0
2024-06-09,East India,Home & Living,2,3412.72,3,0
2024-06-10,East India,Home & Living,2,3854.82,3,0
2024-06-11,East India,Home & Living,4,7202.72,6,0
2024-06-12,East India,Home & Living,2,3120.15,3,0
2024-06-13,East India,Home & Living,5,8977.36,7,0
2024-06-14,East India,Home & Living,8,14302.73,12,0
2024-06-15,East India,Home & Living,5,9393.47,8,0
2024-06-16,East India,Home & Living,3,4763.76,5,0
2024-06-17,East India,Home & Living,3,6810.22,5,0
2024-06-18,East India,Home & Living,3,4916.69,5,0
2024-06-19,East India,Home & Living,6,13115.33,11,0
2024-06-20,East India,Home & Living,5,8748.99,7,0
2024-06-21,East India,Home & Living,10,24646.35,15,0
2024-06-22,East India,Home & Living,8,15048.59,11,0
2024-06-23,East India,Home & Living,2,3423.92,3,0
2024-06-24,East India,Home & Living,2,3065.48,3,0
2024-06-25,East India,Home & Living,4,6153.36,6,0
2024-06-26,East India,Home & Living,6,13548.07,8,0
2024-06-27,East India,Home & Living,6,9561.02,8,0
2024-06-28,East India,Home & Living,3,4295.82,4,0
2024-06-29,East India,Home & Living,10,15182.38,16,0
2024-06-30,East India,Home & Living,10,20569.76,16,0
2024-07-01,East India,Home & Living,3,5591.78,5,0
2024-07-02,East India,Home & Living,3,4743.61,5,0
2024-07-03,East India,Home & Living,4,6511.86,7,0
2024-07-04,East India,Home & Living,3,5002.14,5,0
2024-07-05,East India,Home & Living,1,2156.18,1,0
2024-07-06,East India,Home & Living,9,14587.29,13,0
2024-07-07,East India,Home & Living,10,13078.76,17,0
2024-07-08,East India,Home & Living,2,4229.75,3,0
2024-07-09,East India,Home & Living,1,1261.49,1,0
2024-07-10,East India,Home & Living,5,9573.7,8,0
2024-07-11,East India,Home & Living,5,9109.51,8,0
2024-07-12,East India,Home & Living,7,15107.94,11,0
2024-07-13,East India,Home & Living,8,14925.08,11,0
2024-07-14,East India,Home & Living,9,22729.17,14,0
2024-07-15,East India,Home & Living,1,1448.23,1,0
2024-07-16,East India,Home & Living,3,6030.54,5,0
2024-07-17,East India,Home & Living,5,7903.16,8,0
2024-07-18,East India,Home & Living,6,8280.7,9,0
2024-07-19,East India,Home & Living,7,15114.65,12,0
2024-07-20,East India,Home & Living,5,12213.48,7,0
2024-07-21,East India,Home & Living,12,19169.5,19,0
2024-07-22,East India,Home & Living,5,7774.22,9,0
2024-07-23,East India,Home & Living,5,10030.18,8,0
2024-07-24,East India,Home & Living,1,1426.17,1,0
2024-07-25,East India,Home & Living,4,5530.42,6,0
2024-07-26,East India,Home & Living,2,2841.12,3,0
2024-07-27,East India,Home & Living,6,9709.87,9,0
2024-07-28,East India,Home & Living,5,7168.31,7,0
2024-07-29,East India,Home & Living,3,5894.63,5,0
2024-07-30,East India,Home & Living,3,5411.16,4,0
2024-07-31,East India,Home & Living,6,10240.33,9,0
2024-08-01,East India,Home & Living,2,4105.6,3,0
2024-08-02,East India,Home & Living,1,1439.41,1,0
2024-08-03,East India,Home & Living,7,12967.71,12,0
2024-08-04,East India,Home & Living,5,10691.66,7,0
2024-08-05,East India,Home & Living,3,6234.05,4,0
2024-08-06,East India,Home & Living,3,5044.98,4,0
2024-08-07,East India,Home & Living,5,15455.96,7,0
2024-08-08,East India,Home & Living,1,1625.04,1,0
2024-08-09,East India,Home & Living,9,14612.77,14,0
2024-08-10,East India,Home & Living,5,10340.86,7,0
2024-08-11,East India,Home & Living,7,12982.08,12,0
2024-08-12,East India,Home & Living,7,12350.86,10,0
2024-08-13,East India,Home & Living,7,12351.71,13,0
2024-08-14,East India,Home & Living,7,12708.05,11,0
2024-08-15,East India,Home & Living,2,2907.6,3,0
2024-08-16,East India,Home & Living,3,4620.29,5,0
2024-08-17,East India,Home & Living,7,13521.83,11,0
2024-08-18,East India,Home & Living,11,23884.57,20,0
2024-08-19,East India,Home & Living,6,9630.81,9,0
2024-08-20,East India,Home & Living,6,9564.19,9,0
2024-08-21,East India,Home & Living,3,5516.97,5,0
2024-08-22,East India,Home & Living,9,13932.32,16,0
2024-08-23,East India,Home & Living,5,10529.85,9,0
2024-08-24,East India,Home & Living,6,11507.22,10,0
2024-08-25,East India,Home & Living,4,10267.56,6,0
2024-08-26,East India,Home & Living,5,10260.89,7,0
2024-08-27,East India,Home & Living,8,20754.21,14,0
2024-08-28,East India,Home & Living,6,11506.25,9,0
2024-08-29,East India,Home & Living,3,4564.74,4,0
2024-08-30,East India,Home & Living,4,5364.08,5,0
2024-08-31,East India,Home & Living,10,22507.97,17,0
2024-09-01,East India,Home & Living,9,18013.76,13,0
2024-09-02,East India,Home & Living,5,5488.37,8,0
2024-09-03,East India,Home & Living,3,5701.25,5,0
2024-09-04,East India,Home & Living,5,7480.34,8,0
2024-09-05,East India,Home & Living,8,13664.01,14,0
2024-09-06,East India,Home & Living,3,5416.34,5,0
2024-09-07,East India,Home & Living,13,19250.02,18,0
2024-09-08,East India,Home & Living,6,11821.79,11,0
2024-09-09,East India,Home & Living,4,8308.35,6,0
2024-09-10,East India,Home & Living,5,8829.89,9,0
2024-09-11,East India,Home & Living,3,4444.98,4,0
2024-09-12,East India,Home & Living,5,11678.12,7,0
2024-09-13,East India,Home & Living,7,9128.02,11,0
2024-09-14,East India,Home & Living,7,12502.99,13,0
2024-09-15,East India,Home & Living,7,12128.61,12,0
2024-09-16,East India,Home & Living,1,1618.81,1,0
2024-09-17,East India,Home & Living,3,5606.08,4,0
2024-09-18,East India,Home & Living,6,9032.11,9,0
2024-09-19,East India,Home & Living,3,5157.25,5,0
2024-09-20,East India,Home & Living,3,6228.46,5,0
2024-09-21,East India,Home & Living,8,13611.73,14,0
2024-09-22,East India,Home & Living,13,22293.31,24,0
2024-09-23,East India,Home & Living,8,17886.51,11,0
2024-09-24,East India,Home & Living,2,3312.47,3,0
2024-09-25,East India,Home & Living,7,12625.26,11,0
2024-09-26,East India,Home & Living,3,4595.79,5,0
2024-09-27,East India,Home & Living,3,4675.03,4,0
2024-09-28,East India,Home & Living,7,13755.78,10,0
2024-09-29,East India,Home & Living,12,22450.96,18,0
2024-09-30,East India,Home & Living,6,14253.77,10,0
2024-10-01,East India,Home & Living,10,19885.55,16,0
2024-10-02,East India,Home & Living,6,9518.74,11,0
2024-10-03,East India,Home & Living,4,7420.48,6,0
2024-10-04,East India,Home & Living,8,14065.27,13,0
2024-10-05,East India,Home & Living,8,18946.26,11,0
2024-10-06,East India,Home & Living,9,17387.82,16,0
2024-10-07,East India,Home & Living,8,12245.18,12,0
2024-10-08,East India,Home & Living,6,9704.66,8,0
2024-10-09,East India,Home & Living,5,8430.3,8,0
2024-10-10,East India,Home & Living,7,14255.14,10,0
2024-10-11,East India,Home & Living,5,9744.94,8,0
2024-10-12,East India,Home & Living,11,27943.03,18,0
2024-10-13,East India,Home & Living,9,15362.3,13,0
2024-10-14,East India,Home & Living,3,5731.53,5,0
2024-10-15,East India,Home & Living,7,12094.02,12,0
2024-10-16,East India,Home & Living,6,7445.03,8,0
2024-10-17,East India,Home & Living,6,10859.11,8,0
2024-10-18,East India,Home & Living,5,10807.42,7,0
2024-10-19,East India,Home & Living,8,16196.7,14,0
2024-10-20,East India,Home & Living,19,31365.85,30,1
2024-10-21,East India,Home & Living,7,14922.34,9,0
2024-10-22,East India,Home & Living,6,8766.25,8,0
2024-10-23,East India,Home & Living,9,17391.54,12,0
2024-10-24,East India,Home & Living,4,7863.32,6,0
2024-10-25,East India,Home & Living,7,12132.44,12,0
2024-10-26,East India,Home & Living,6,7902.26,9,0
2024-10-27,East India,Home & Living,11,20547.85,18,0
2024-10-28,East India,Home & Living,11,12287.41,15,0
2024-10-29,East India,Home & Living,4,9019.73,5,0
2024-10-30,East India,Home & Living,9,18042.04,16,0
2024-10-31,East India,Home & Living,11,19333.95,16,0
2024-11-01,East India,Home & Living,8,12561.6,11,0
2024-11-02,East India,Home & Living,11,16368.75,18,0
2024-11-03,East India,Home & Living,10,16611.75,15,0
2024-11-04,East India,Home & Living,6,13083.95,10,0
2024-11-05,East India,Home & Living,5,6150.71,8,0
2024-11-06,East India,Home & Living,6,9570.16,10,0
2024-11-07,East India,Home & Living,11,20098.71,20,0
2024-11-08,East India,Home & Living,5,7757.99,8,0
2024-11-09,East India,Home & Living,8,10714.4,11,0
2024-11-10,East India,Home & Living,10,18006.44,15,0
2024-11-11,East India,Home & Living,11,18356.75,17,0
2024-11-12,East India,Home & Living,10,18624.12,16,0
2024-11-13,East India,Home & Living,8,21414.44,14,0
2024-11-14,East India,Home & Living,9,13550.14,14,0
2024-11-15,East India,Home & Living,7,13454.2,12,0
2024-11-16,East India,Home & Living,10,10735.55,17,0
2024-11-17,East India,Home & Living,3,4241.01,4,0
2024-11-18,East India,Home & Living,8,12990.34,11,0
2024-11-19,East India,Home & Living,6,10950.52,8,0
2024-11-20,East India,Home & Living,9,12148.08,15,0
2024-11-21,East India,Home & Living,8,13695.36,14,0
2024-11-22,East India,Home & Living,6,10684.54,8,0
2024-11-23,East India,Home & Living,11,19396.23,15,0
2024-11-24,East India,Home & Living,13,23316.1,21,0
2024-11-25,East India,Home & Living,12,21777.58,22,0
2024-11-26,East India,Home & Living,5,11166.62,8,0
2024-11-27,East India,Home & Living,7,15364.18,11,0
2024-11-28,East India,Home & Living,7,14434.84,10,0
2024-11-29,East India,Home & Living,16,31083.78,27,1
2024-11-30,East India,Home & Living,11,22787.86,16,0
2024-12-01,East India,Home & Living,6,12181.97,9,0
2024-12-02,East India,Home & Living,3,4744.54,4,0
2024-12-03,East India,Home & Living,1,2279.64,1,0
2024-12-04,East India,Home & Living,2,3367.51,2,0
2024-12-05,East India,Home & Living,7,11735.23,11,0
2024-12-06,East India,Home & Living,4,6628.22,6,0
2024-12-07,East India,Home & Living,6,4920.03,8,0
2024-12-08,East India,Home & Living,8,13062.4,13,0
2024-12-09,East India,Home & Living,8,14322.26,14,0
2024-12-10,East India,Home & Living,7,14452.28,12,0
2024-12-11,East India,Home & Living,3,5644.76,5,0
2024-12-12,East India,Home & Living,3,3870.37,5,0
2024-12-13,East India,Home & Living,3,5845.8,4,0
2024-12-14,East India,Home & Living,10,22261.51,14,0
2024-12-15,East India,Home & Living,9,15713.13,16,0
2024-12-16,East India,Home & Living,2,3331.47,3,0
2024-12-17,East India,Home & Living,4,6511.78,6,0
2024-12-18,East India,Home & Living,3,7481.81,4,0
2024-12-19,East India,Home & Living,5,11211.13,8,0
2024-12-20,East India,Home & Living,5,10462.36,7,0
2024-12-21,East India,Home & Living,11,19022.75,19,0
2024-12-22,East India,Home & Living,7,10589.67,11,0
2024-12-23,East India,Home & Living,4,7416.98,6,0
2024-12-24,East India,Home & Living,4,5280.3,6,0
2024-12-26,East India,Home & Living,5,11258.16,9,0
2024-12-27,East India,Home & Living,10,15985.39,17,0
2024-12-28,East India,Home & Living,10,17064.69,14,0
2024-12-29,East India,Home & Living,2,4064.06,3,0
2024-12-30,East India,Home & Living,8,14312.98,13,0
2024-12-31,East India,Home & Living,6,10422.89,10,0
2025-01-01,East India,Home & Living,8,19470.17,15,0
2025-01-02,East India,Home & Living,6,8533.14,10,0
2025-01-03,East India,Home & Living,3,4764.12,5,0
2025-01-04,East India,Home & Living,5,12168.55,8,0
2025-01-05,East India,Home & Living,3,5585.8,5,0
2025-01-06,East India,Home & Living,5,12502.89,8,0
2025-01-07,East India,Home & Living,3,4297.76,4,0
2025-01-08,East India,Home & Living,3,6603.9,4,0
2025-01-09,East India,Home & Living,1,1253.63,1,0
2025-01-10,East India,Home & Living,8,15380.55,14,0
2025-01-11,East India,Home & Living,9,19525.0,14,0
2025-01-12,East India,Home & Living,6,9181.14,8,0
2025-01-13,East India,Home & Living,5,9988.46,8,0
2025-01-14,East India,Home & Living,4,7614.65,6,0
2025-01-15,East India,Home & Living,4,5791.8,5,0
2025-01-16,East India,Home & Living,5,6795.37,7,0
2025-01-17,East India,Home & Living,4,5918.62,7,0
2025-01-18,East India,Home & Living,5,10630.93,8,0
2025-01-19,East India,Home & Living,7,13063.12,12,0
2025-01-20,East India,Home & Living,3,5261.55,4,0
2025-01-21,East India,Home & Living,1,1914.81,1,0
2025-01-22,East India,Home & Living,6,8237.69,9,0
2025-01-23,East India,Home & Living,3,5639.69,4,0
2025-01-24,East India,Home & Living,4,6732.51,5,0
2025-01-25,East India,Home & Living,7,8830.83,10,0
2025-01-26,East India,Home & Living,6,11584.59,11,0
2025-01-27,East India,Home & Living,1,1940.41,1,0
2025-01-28,East India,Home & Living,3,6058.32,5,0
2025-01-29,East India,Home & Living,5,6435.74,8,0
2025-01-30,East India,Home & Living,4,8442.41,7,0
2025-01-31,East India,Home & Living,9,19048.35,13,0
2025-02-01,East India,Home & Living,6,10399.53,8,0
2025-02-02,East India,Home & Living,8,15736.48,12,0
2025-02-03,East India,Home & Living,2,4232.54,3,0
2025-02-04,East India,Home & Living,7,13560.6,10,0
2025-02-05,East India,Home & Living,9,11671.51,15,0
2025-02-06,East India,Home & Living,6,7202.4,9,0
2025-02-07,East India,Home & Living,3,5355.48,5,0
2025-02-08,East India,Home & Living,7,15166.82,12,0
2025-02-09,East India,Home & Living,8,11051.86,12,0
2025-02-10,East India,Home & Living,8,11711.4,13,0
2025-02-11,East India,Home & Living,5,9787.11,7,0
2025-02-12,East India,Home & Living,5,10416.9,9,0
2025-02-13,East India,Home & Living,10,16876.15,15,0
2025-02-14,East India,Home & Living,4,8118.71,5,0
2025-02-15,East India,Home & Living,6,8703.84,8,0
2025-02-16,East India,Home & Living,6,9314.65,8,0
2025-02-17,East India,Home & Living,5,11723.01,8,0
2025-02-18,East India,Home & Living,4,6663.97,7,0
2025-02-19,East India,Home & Living,5,10418.38,7,0
2025-02-20,East India,Home & Living,2,5054.47,3,0
2025-02-21,East India,Home & Living,6,12177.99,9,0
2025-02-22,East India,Home & Living,4,6589.59,5,0
2025-02-23,East India,Home & Living,7,11980.34,12,0
2025-02-24,East India,Home & Living,4,10940.1,6,0
2025-02-25,East India,Home & Living,4,7842.29,6,0
2025-02-26,East India,Home & Living,2,3243.32,3,0
2025-02-27,East India,Home & Living,1,1779.09,1,0
2025-02-28,East India,Home & Living,9,16753.69,15,0
2025-03-01,East India,Home & Living,8,15368.79,11,0
2025-03-02,East India,Home & Living,9,22866.41,16,0
2025-03-03,East India,Home & Living,7,14145.02,10,0
2025-03-04,East India,Home & Living,7,13314.88,11,0
2025-03-05,East India,Home & Living,6,9035.11,10,0
2025-03-06,East India,Home & Living,5,6426.06,8,0
2025-03-07,East India,Home & Living,1,2257.58,1,0
2025-03-08,East India,Home & Living,8,15916.05,13,0
2025-03-09,East India,Home & Living,9,22129.92,15,0
2025-03-10,East India,Home & Living,7,10694.29,12,0
2025-03-11,East India,Home & Living,7,11239.89,9,0
2025-03-12,East India,Home & Living,4,7975.21,7,0
2025-03-13,East India,Home & Living,6,7555.94,9,0
2025-03-14,East India,Home & Living,5,10095.35,9,0
2025-03-15,East India,Home & Living,7,10263.17,11,0
2025-03-16,East India,Home & Living,6,11309.58,10,0
2025-03-17,East India,Home & Living,7,12032.03,10,0
2025-03-18,East India,Home & Living,2,3078.49,3,0
2025-03-19,East India,Home & Living,1,2065.47,1,0
2025-03-20,East India,Home & Living,3,4999.38,5,0
2025-03-21,East India,Home & Living,6,13299.6,10,0
2025-03-22,East India,Home & Living,10,17117.69,18,0
2025-03-23,East India,Home & Living,8,18872.41,12,0
2025-03-24,East India,Home & Living,4,6251.17,6,0
2025-03-25,East India,Home & Living,3,4619.24,5,0
2025-03-26,East India,Home & Living,3,5726.67,5,0
2025-03-27,East India,Home & Living,13,20708.97,21,1
2025-03-28,East India,Home & Living,3,4735.81,4,0
2025-03-29,East India,Home & Living,12,29409.8,22,0
2025-03-30,East India,Home & Living,12,23211.63,21,1
2025-03-31,East India,Home & Living,10,15097.79,14,0
2025-04-01,East India,Home & Living,6,11347.67,9,0
2025-04-02,East India,Home & Living,3,4074.76,4,0
2025-04-03,East India,Home & Living,6,10687.11,8,0
2025-04-04,East India,Home & Living,7,12948.06,9,0
2025-04-05,East India,Home & Living,7,11642.15,10,0
2025-04-06,East India,Home & Living,11,19449.76,16,0
2025-04-07,East India,Home & Living,4,7127.28,7,0
2025-04-08,East India,Home & Living,3,6479.55,4,0
2025-04-09,East India,Home & Living,4,5712.88,6,0
2025-04-10,East India,Home & Living,3,5401.68,5,0
2025-04-11,East India,Home & Living,7,9726.94,10,0
2025-04-12,East India,Home & Living,6,10498.48,9,0
2025-04-13,East India,Home & Living,5,11153.38,9,0
2025-04-14,East India,Home & Living,3,4693.0,5,0
2025-04-15,East India,Home & Living,4,11411.37,6,0
2025-04-17,East India,Home & Living,5,8503.01,8,0
2025-04-18,East India,Home & Living,2,2853.62,3,0
2025-04-19,East India,Home & Living,9,20135.45,15,0
2025-04-20,East India,Home & Living,9,16675.24,12,0
2025-04-21,East India,Home & Living,6,8439.56,9,0
2025-04-22,East India,Home & Living,5,7348.59,9,0
2025-04-23,East India,Home & Living,1,2120.18,1,0
2025-04-24,East India,Home & Living,7,11647.79,13,0
2025-04-25,East India,Home & Living,4,7308.61,5,0
2025-04-26,East India,Home & Living,5,6179.26,9,0
2025-04-27,East India,Home & Living,7,13688.4,12,0
2025-04-28,East India,Home & Living,2,3114.13,2,0
2025-04-29,East India,Home & Living,6,12869.87,8,0
2025-04-30,East India,Home & Living,8,16076.29,13,0
2025-05-01,East India,Home & Living,6,7238.5,9,0
2025-05-02,East India,Home & Living,7,14664.26,12,0
2025-05-03,East India,Home & Living,11,16465.33,17,0
2025-05-04,East India,Home & Living,8,19286.83,11,0
2025-05-05,East India,Home & Living,5,8867.9,8,0
2025-05-06,East India,Home & Living,7,12198.02,10,0
2025-05-07,East India,Home & Living,6,10803.23,10,0
2025-05-08,East India,Home & Living,3,7267.03,4,0
2025-05-09,East India,Home & Living,5,8112.57,7,0
2025-05-10,East India,Home & Living,9,15140.28,16,0
2025-05-11,East India,Home & Living,10,11868.98,16,0
2025-05-12,East India,Home & Living,3,4189.93,5,0
2025-05-13,East India,Home & Living,8,9519.73,11,0
2025-05-14,East India,Home & Living,7,14512.2,10,0
2025-05-15,East India,Home & Living,6,11899.92,8,0
2025-05-16,East India,Home & Living,4,6824.24,5,0
2025-05-17,East India,Home & Living,6,15352.83,11,0
2025-05-18,East India,Home & Living,6,12702.63,11,0
2025-05-19,East India,Home & Living,4,6105.8,6,0
2025-05-20,East India,Home & Living,5,6506.56,9,0
2025-05-21,East India,Home & Living,7,10009.41,10,0
2025-05-22,East India,Home & Living,6,10886.51,9,0
2025-05-23,East India,Home & Living,5,8538.67,8,0
2025-05-24,East India,Home & Living,6,10731.2,9,0
2025-05-25,East India,Home & Living,6,6783.86,10,0
2025-05-26,East India,Home & Living,8,14390.3,11,0
2025-05-27,East India,Home & Living,5,10318.53,8,0
2025-05-28,East India,Home & Living,7,13687.35,12,0
2025-05-29,East India,Home & Living,10,14983.88,16,0
2025-05-30,East India,Home & Living,9,15651.73,13,0
2025-05-31,East India,Home & Living,9,18835.81,12,0
2025-06-01,East India,Home & Living,8,11115.2,12,0
2025-06-02,East India,Home & Living,4,6046.26,6,0
2025-06-03,East India,Home & Living,3,3989.14,4,0
2025-06-04,East India,Home & Living,4,6587.32,6,0
2025-06-05,East India,Home & Living,8,12223.31,11,0
2025-06-06,East India,Home & Living,3,4991.59,4,0
2025-06-07,East India,Home & Living,6,13357.5,9,0
2025-06-08,East India,Home & Living,8,21990.68,11,0
2025-06-09,East India,Home & Living,6,8278.62,10,0
2025-06-10,East India,Home & Living,7,11358.39,10,0
2025-06-11,East India,Home & Living,3,8091.03,4,0
2025-06-12,East India,Home & Living,3,4104.54,4,0
2025-06-13,East India,Home & Living,4,8032.96,5,0
2025-06-14,East India,Home & Living,8,17074.04,13,0
2025-06-15,East India,Home & Living,6,10828.52,9,0
2025-06-16,East India,Home & Living,5,11639.67,7,0
2025-06-17,East India,Home & Living,10,19317.17,18,1
2025-06-18,East India,Home & Living,5,9456.53,8,0
2025-06-19,East India,Home & Living,5,10815.37,8,0
2025-06-20,East India,Home & Living,2,2302.98,3,0
2025-06-21,East India,Home & Living,9,17298.62,16,0
2025-06-22,East India,Home & Living,11,13782.77,18,0
2025-06-23,East India,Home & Living,3,5643.97,5,0
2025-06-24,East India,Home & Living,7,12715.13,12,0
2025-06-25,East India,Home & Living,7,11651.91,11,0
2025-06-26,East India,Home & Living,5,7029.04,8,0
2025-06-27,East India,Home & Living,3,5524.59,4,0
2025-06-28,East India,Home & Living,10,24244.38,17,0
2025-06-29,East India,Home & Living,5,8831.39,7,0
2025-06-30,East India,Home & Living,8,17808.02,11,0
2025-07-01,East India,Home & Living,6,7343.88,8,0
2025-07-02,East India,Home & Living,6,12899.7,11,0
